/* DATA DESCRIPTION:
Citation:	Biard, Tristan; Stemmann, Lars; Picheral, Marc; Mayot, Nicolas; Vandromme, Pieter; Hauss, Helena; Gorsky, Gabriel; Guidi, Lionel; Kiko, Rainer; Not, Fabrice; Pesant, Stephane (2016): Biomass of large protists from the Infrakingdom Rhizaria in the global ocean. PANGAEA, https://doi.org/10.1594/PANGAEA.858156, 
	In supplement to: Biard, Tristan; Stemmann, Lars; Picheral, Marc; Mayot, Nicolas; Vandromme, Pieter; Hauss, Helena; Gorsky, Gabriel; Guidi, Lionel; Kiko, Rainer; Not, Fabrice (2016): In situ imaging reveals the biomass of giant protists in the global ocean. Nature, 532(7600), 504-507, https://doi.org/10.1038/nature17652
Other version:	Biard, Tristan (2016): download a text version of the original data. http://store.pangaea.de/Publications/Biard_et_al_2016/Biomass_original_data/uvp5_data_biomass.zip
Coverage:	MEDIAN LATITUDE: 28.699946 * MEDIAN LONGITUDE: -33.749684 * SOUTH-BOUND LATITUDE: -64.359500 * WEST-BOUND LONGITUDE: -168.161700 * NORTH-BOUND LATITUDE: 79.673200 * EAST-BOUND LONGITUDE: 117.138500
	DATE/TIME START: 2008-06-19T08:13:37 * DATE/TIME END: 2013-10-27T10:52:00
	MINIMUM ELEVATION: -6336.8 m * MAXIMUM ELEVATION: -456.0 m
Event(s):	LATALANTE_20080619T0813Z_001_CAST (Station 001) * LATITUDE: 38.962200 * LONGITUDE: 14.323700 * DATE/TIME: 2008-06-19T08:13:37 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080621T0016Z_002_CAST (Station 002) * LATITUDE: 34.328500 * LONGITUDE: 19.819300 * DATE/TIME: 2008-06-21T00:16:09 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080621T0354Z_003_CAST (Station 003) * LATITUDE: 34.330500 * LONGITUDE: 19.818700 * DATE/TIME: 2008-06-21T03:54:43 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080621T1039Z_004_CAST (Station 004) * LATITUDE: 34.259700 * LONGITUDE: 20.984500 * DATE/TIME: 2008-06-21T10:39:18 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080621T1941Z_005_CAST (Station 005) * LATITUDE: 34.183800 * LONGITUDE: 22.163500 * DATE/TIME: 2008-06-21T19:41:42 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080621T2256Z_006_CAST (Station 006) * LATITUDE: 34.185200 * LONGITUDE: 22.161000 * DATE/TIME: 2008-06-21T22:56:04 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080622T0551Z_007_CAST (Station 007) * LATITUDE: 34.116700 * LONGITUDE: 23.326700 * DATE/TIME: 2008-06-22T05:51:28 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080622T1347Z_008_CAST (Station 008) * LATITUDE: 34.045300 * LONGITUDE: 24.496300 * DATE/TIME: 2008-06-22T13:47:23 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080622T1656Z_009_CAST (Station 009) * LATITUDE: 34.046000 * LONGITUDE: 24.497300 * DATE/TIME: 2008-06-22T16:56:17 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080622T2335Z_010_CAST (Station 010) * LATITUDE: 33.973500 * LONGITUDE: 25.668500 * DATE/TIME: 2008-06-22T23:35:33 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080623T0753Z_011_CAST (Station 011) * LATITUDE: 33.902700 * LONGITUDE: 26.836000 * DATE/TIME: 2008-06-23T07:53:04 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080623T1124Z_012_CAST (Station 012) * LATITUDE: 33.903200 * LONGITUDE: 26.835300 * DATE/TIME: 2008-06-23T11:24:50 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080624T1216Z_016_CAST (Station 016) * LATITUDE: 33.698800 * LONGITUDE: 30.160000 * DATE/TIME: 2008-06-24T12:16:08 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080624T2317Z_017_CAST (Station 017) * LATITUDE: 33.580300 * LONGITUDE: 31.933700 * DATE/TIME: 2008-06-24T23:17:47 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T0228Z_018_CAST (Station 018) * LATITUDE: 33.582800 * LONGITUDE: 31.930000 * DATE/TIME: 2008-06-25T02:28:13 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T1527Z_019_CAST (Station 019) * LATITUDE: 33.474700 * LONGITUDE: 32.772800 * DATE/TIME: 2008-06-25T15:27:32 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T1643Z_020_CAST (Station 020) * LATITUDE: 33.475300 * LONGITUDE: 32.716500 * DATE/TIME: 2008-06-25T16:43:44 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T1740Z_021_CAST (Station 021) * LATITUDE: 33.476700 * LONGITUDE: 32.656500 * DATE/TIME: 2008-06-25T17:40:50 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T1842Z_022_CAST (Station 022) * LATITUDE: 33.474000 * LONGITUDE: 32.596700 * DATE/TIME: 2008-06-25T18:42:29 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T2001Z_023_CAST (Station 023) * LATITUDE: 33.524300 * LONGITUDE: 32.595800 * DATE/TIME: 2008-06-25T20:01:44 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T2107Z_024_CAST (Station 024) * LATITUDE: 33.575700 * LONGITUDE: 32.594000 * DATE/TIME: 2008-06-25T21:07:55 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T2209Z_025_CAST (Station 025) * LATITUDE: 33.626800 * LONGITUDE: 32.593500 * DATE/TIME: 2008-06-25T22:09:18 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080625T2333Z_026_CAST (Station 026) * LATITUDE: 33.625000 * LONGITUDE: 32.653000 * DATE/TIME: 2008-06-25T23:33:57 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0031Z_027_CAST (Station 027) * LATITUDE: 33.625000 * LONGITUDE: 32.713500 * DATE/TIME: 2008-06-26T00:31:52 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0130Z_028_CAST (Station 028) * LATITUDE: 33.624800 * LONGITUDE: 32.773000 * DATE/TIME: 2008-06-26T01:30:30 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0244Z_029_CAST (Station 029) * LATITUDE: 33.575300 * LONGITUDE: 32.771800 * DATE/TIME: 2008-06-26T02:44:10 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0339Z_030_CAST (Station 030) * LATITUDE: 33.525200 * LONGITUDE: 32.772500 * DATE/TIME: 2008-06-26T03:39:33 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0430Z_031_CAST (Station 031) * LATITUDE: 33.525000 * LONGITUDE: 32.714300 * DATE/TIME: 2008-06-26T04:30:25 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0526Z_032_CAST (Station 032) * LATITUDE: 33.525500 * LONGITUDE: 32.654200 * DATE/TIME: 2008-06-26T05:26:00 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0629Z_033_CAST (Station 033) * LATITUDE: 33.577200 * LONGITUDE: 32.653500 * DATE/TIME: 2008-06-26T06:29:37 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0734Z_034_CAST (Station 034) * LATITUDE: 33.575000 * LONGITUDE: 32.714200 * DATE/TIME: 2008-06-26T07:34:45 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T0906Z_035_CAST (Station 035) * LATITUDE: 33.672800 * LONGITUDE: 32.774700 * DATE/TIME: 2008-06-26T09:06:38 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T1003Z_036_CAST (Station 036) * LATITUDE: 33.675200 * LONGITUDE: 32.714000 * DATE/TIME: 2008-06-26T10:03:32 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T1104Z_037_CAST (Station 037) * LATITUDE: 33.676200 * LONGITUDE: 32.655300 * DATE/TIME: 2008-06-26T11:04:02 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T1202Z_038_CAST (Station 038) * LATITUDE: 33.675500 * LONGITUDE: 32.594200 * DATE/TIME: 2008-06-26T12:02:20 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T1310Z_039_CAST (Station 039) * LATITUDE: 33.624500 * LONGITUDE: 32.653000 * DATE/TIME: 2008-06-26T13:10:34 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T2200Z_040_CAST (Station 040) * LATITUDE: 33.625200 * LONGITUDE: 32.653300 * DATE/TIME: 2008-06-26T22:00:35 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080626T2252Z_041_CAST (Station 041) * LATITUDE: 33.626000 * LONGITUDE: 32.651000 * DATE/TIME: 2008-06-26T22:52:32 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T0025Z_042_CAST (Station 042) * LATITUDE: 33.627200 * LONGITUDE: 32.654700 * DATE/TIME: 2008-06-27T00:25:40 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T0322Z_043_CAST (Station 043) * LATITUDE: 33.625200 * LONGITUDE: 32.652300 * DATE/TIME: 2008-06-27T03:22:48 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T0612Z_044_CAST (Station 044) * LATITUDE: 33.626500 * LONGITUDE: 32.652800 * DATE/TIME: 2008-06-27T06:12:18 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T0941Z_047_CAST (Station 047) * LATITUDE: 33.635000 * LONGITUDE: 32.648800 * DATE/TIME: 2008-06-27T09:41:16 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T1215Z_048_CAST (Station 048) * LATITUDE: 33.636000 * LONGITUDE: 32.639300 * DATE/TIME: 2008-06-27T12:15:03 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T1505Z_049_CAST (Station 049) * LATITUDE: 33.634000 * LONGITUDE: 32.638200 * DATE/TIME: 2008-06-27T15:05:04 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T1804Z_050_CAST (Station 050) * LATITUDE: 33.632300 * LONGITUDE: 32.634000 * DATE/TIME: 2008-06-27T18:04:23 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080627T2102Z_051_CAST (Station 051) * LATITUDE: 33.633000 * LONGITUDE: 32.622300 * DATE/TIME: 2008-06-27T21:02:49 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T0002Z_052_CAST (Station 052) * LATITUDE: 33.649800 * LONGITUDE: 32.614000 * DATE/TIME: 2008-06-28T00:02:39 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T0304Z_053_CAST (Station 053) * LATITUDE: 33.667000 * LONGITUDE: 32.606200 * DATE/TIME: 2008-06-28T03:04:08 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T0603Z_054_CAST (Station 054) * LATITUDE: 33.676300 * LONGITUDE: 32.612000 * DATE/TIME: 2008-06-28T06:03:58 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T0914Z_055_CAST (Station 055) * LATITUDE: 33.679200 * LONGITUDE: 32.635500 * DATE/TIME: 2008-06-28T09:14:56 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T1210Z_056_CAST (Station 056) * LATITUDE: 33.688800 * LONGITUDE: 32.641500 * DATE/TIME: 2008-06-28T12:10:14 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T1459Z_057_CAST (Station 057) * LATITUDE: 33.687800 * LONGITUDE: 32.644700 * DATE/TIME: 2008-06-28T14:59:29 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T1758Z_058_CAST (Station 058) * LATITUDE: 33.688300 * LONGITUDE: 32.638300 * DATE/TIME: 2008-06-28T17:58:05 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T2053Z_059_CAST (Station 059) * LATITUDE: 33.697200 * LONGITUDE: 32.625300 * DATE/TIME: 2008-06-28T20:53:33 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T2212Z_060_CAST (Station 060) * LATITUDE: 33.700500 * LONGITUDE: 32.636800 * DATE/TIME: 2008-06-28T22:12:22 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080628T2315Z_061_CAST (Station 061) * LATITUDE: 33.703700 * LONGITUDE: 32.636800 * DATE/TIME: 2008-06-28T23:15:24 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080629T0031Z_062_CAST (Station 062) * LATITUDE: 33.706200 * LONGITUDE: 32.639300 * DATE/TIME: 2008-06-29T00:31:25 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080629T0155Z_063_CAST (Station 063) * LATITUDE: 33.712500 * LONGITUDE: 32.639800 * DATE/TIME: 2008-06-29T01:55:04 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080629T0302Z_064_CAST (Station 064) * LATITUDE: 33.709700 * LONGITUDE: 32.644700 * DATE/TIME: 2008-06-29T03:02:48 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
	LATALANTE_20080629T0604Z_065_CAST (Station 065) * LATITUDE: 33.711000 * LONGITUDE: 32.645300 * DATE/TIME: 2008-06-29T06:04:00 * CAMPAIGN: BOUM (URI: http://seadata.bsh.de/Cgi-csr/retrieve_sdn2/csrreport.pl?project=SDN&session=32690&v1=10&v2=1&pcode=) * BASIS: L Atalante (URI: http://www.eurofleets.eu/np4/71.html) * DEVICE: CTD/Rosette (CTD-RO)
